,SCC,Data.Category,Short.Name,EI.Sector,Option.Group,Option.Set,SCC.Level.One,SCC.Level.Two,SCC.Level.Three,SCC.Level.Four,Map.To,Last.Inventory.Year,Created_Date,Revised_Date,Usage.Notes
9259,40200843,Point,Surface Coating Oven - General /Two Piece Can Interior Body Coat Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Two Piece Can Interior Body Coat Oven,,,,,
9260,40200845,Point,"Surface Coating Oven - General /Three Piece Can Curing Ovens (Incl Codes 46, 47, 48, & 49)",Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,"Three Piece Can Curing Ovens (Includes Codes 46, 47, 48, and 49)",,,,,
9261,40200846,Point,Surface Coating Oven - General /Three Piece Can Sheet Base Coat (Interior) Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Three Piece Can Sheet Base Coat (Interior) Oven,,,,,
9262,40200847,Point,Surface Coating Oven - General /Three Piece Can Sheet Base Coat (Exterior) Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Three Piece Can Sheet Base Coat (Exterior) Oven,,,,,
9263,40200848,Point,Surface Coating Oven - General /Three Piece Can Sheet Lithographic Coating Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Three Piece Can Sheet Lithographic Coating Oven,,,,,
9264,40200849,Point,Surface Coating Oven - General /Three Piece Can Interior Body Coat Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Three Piece Can Interior Body Coat Oven,,,,,
9265,40200855,Point,Surface Coating Oven - General /Filler Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Filler Oven,,,,,
9266,40200856,Point,Surface Coating Oven - General /Sealer Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Sealer Oven,,,,,
9267,40200861,Point,Surface Coating Oven - General /Single Coat Application: Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Single Coat Application: Oven,,,,,
9268,40200870,Point,Surface Coating Oven - General /Color Coat Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Color Coat Oven,,,,,
9269,40200871,Point,Surface Coating Oven - General /Topcoat/Texture Coat Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,Topcoat/Texture Coat Oven,,,,,
9270,40200872,Point,Surface Coating Oven - General /EMI/RFI Shielding Coat Oven,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,EMI/RFI Shielding Coat Oven,,,,,
9271,40200898,Point,Surface Coating Oven - General /General,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,General,40200801.0,2005,,7/27/2008 0:00:00,
9272,40200899,Point,Surface Coating Oven - General /See Comment **,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven - General,See Comment **,,,,,
9273,40200901,Point,Surface Coating /Thinning Solvents - General /General: Specify in Comments,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,General: Specify in Comments,,,,,
9274,40200902,Point,Surface Coating /Thinning Solvents - General /Acetone,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Acetone,,,,,
9275,40200903,Point,Surface Coating /Thinning Solvents - General /Butyl Acetate,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Butyl Acetate,,,,,
9276,40200904,Point,Surface Coating /Thinning Solvents - General /Butyl Alcohol,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Butyl Alcohol,,,,,
9277,40200905,Point,Surface Coating /Thinning Solvents - General /Carbitol,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Carbitol,,,,,
9278,40200906,Point,Surface Coating /Thinning Solvents - General /Cellosolve,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Cellosolve,,,,,
9279,40200907,Point,Surface Coating /Thinning Solvents - General /Cellosolve Acetate,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Cellosolve Acetate,,,,,
9280,40200908,Point,Surface Coating /Thinning Solvents - General /Dimethyl Formamide,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Dimethyl Formamide,,,,,
9281,40200909,Point,Surface Coating /Thinning Solvents - General /Ethyl Acetate,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Ethyl Acetate,,,,,
9282,40200910,Point,Surface Coating /Thinning Solvents - General /Ethyl Alcohol,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Ethyl Alcohol,,,,,
9283,40200911,Point,Surface Coating /Thinning Solvents - General /Gasoline,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Gasoline,,,,,
9284,40200912,Point,Surface Coating /Thinning Solvents - General /Isopropyl Alcohol,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Isopropyl Alcohol,,,,,
9285,40200913,Point,Surface Coating /Thinning Solvents - General /Isopropyl Acetate,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Isopropyl Acetate,,,,,
9286,40200914,Point,Surface Coating /Thinning Solvents - General /Kerosene,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Kerosene,,,,,
9287,40200915,Point,Surface Coating /Thinning Solvents - General /Lactol Spirits,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Lactol Spirits,,,,,
9288,40200916,Point,Surface Coating /Thinning Solvents - General /Methyl Acetate,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Methyl Acetate,,,,,
9289,40200917,Point,Surface Coating /Thinning Solvents - General /Methyl Alcohol,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Methyl Alcohol,,,,,
9290,40200918,Point,Surface Coating /Thinning Solvents - General /Methyl Ethyl Ketone,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Methyl Ethyl Ketone,,,,,
9291,40200919,Point,Surface Coating /Thinning Solvents - General /Methyl Isobutyl Ketone,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Methyl Isobutyl Ketone,,,,,
9292,40200920,Point,Surface Coating /Thinning Solvents - General /Mineral Spirits,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Mineral Spirits,,,,,
9293,40200921,Point,Surface Coating /Thinning Solvents - General /Naphtha,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Naphtha,,,,,
9294,40200922,Point,Surface Coating /Thinning Solvents - General /Toluene,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Toluene,,,,,
9295,40200923,Point,Surface Coating /Thinning Solvents - General /Varsol,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Varsol,,,,,
9296,40200924,Point,Surface Coating /Thinning Solvents - General /Xylene,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Xylene,,,,,
9297,40200925,Point,Surface Coating /Thinning Solvents - General /Benzene,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Benzene,,,,,
9298,40200926,Point,Surface Coating /Thinning Solvents - General /Turpentine,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Turpentine,,,,,
9299,40200927,Point,Surface Coating /Thinning Solvents - General /Hexylene Glycol,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Hexylene Glycol,,,,,
9300,40200928,Point,Surface Coating /Thinning Solvents - General /Ethylene Oxide,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Ethylene Oxide,,,,,
9301,40200929,Point,"Surface Coating /Thinning Solvents - General /1,1,1-Trichloroethane (Methyl Chloroform)",Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,"1,1,1-Trichloroethane (Methyl Chloroform)",,,,,
9302,40200930,Point,Surface Coating /Thinning Solvents - General /Methylene Chloride,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Methylene Chloride,,,,,
9303,40200931,Point,Surface Coating /Thinning Solvents - General /Perchloroethylene,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,Perchloroethylene,,,,,
9304,40200998,Point,Surface Coating /Thinning Solvents - General /General: Specify in Comments,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Thinning Solvents - General,General: Specify in Comments,40200901.0,2005,,7/27/2008 0:00:00,
9305,40201001,Point,Surface Coating Oven Heater /Natural Gas,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven Heater,Natural Gas,,,,,
9306,40201002,Point,Surface Coating Oven Heater /Distillate Oil,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven Heater,Distillate Oil,,,,,
9307,40201003,Point,Surface Coating Oven Heater /Residual Oil,Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven Heater,Residual Oil,,,,,
9308,40201004,Point,Surface Coating Oven Heater /Liquified Petroleum Gas (LPG),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Coating Oven Heater,Liquified Petroleum Gas (LPG),,,,,
9309,40201101,Point,Fabric Coating/Printing /Coating Operation (Also See 4-02-04X),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Coating Operation (Also See Specific Coating Method Codes 4-02-04X),,,,,
9310,40201103,Point,Fabric Coating/Printing /Coating Mixing (Also See 4-02-04X),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Coating Mixing (Also See Specific Coating Method Codes 4-02-04X),,,,,
9311,40201104,Point,Fabric Coating/Printing /Coating Storage (Also See 4-02-04X),Industrial Processes - Storage and Transfer,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Coating Storage (Also See Specific Coating Method Codes 4-02-04X),,,,,
9312,40201105,Point,Fabric Coating/Printing /Equipment Cleanup:Fabric Coating(Also See 4-02-04X),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Equipment Cleanup:Fabric Coating(Also Spec Coat Method Codes 4-02-04X),,,,,
9313,40201111,Point,Fabric Coating/Printing /Fabric Printing: Roller (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Fabric Printing: Roller (Also See New Codes Under 4-02-040-XX),40201112.0,2005,,7/27/2008 0:00:00,
9314,40201112,Point,Fabric Coating/Printing /Fabric Printing: Roller (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Fabric Printing: Roller (Also See New Codes Under 4-02-040-XX),,,,,
9315,40201113,Point,Fabric Coating/Printing /Fabric Printing: Rotary Screen (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Fabric Printing: Rotary Screen (Also See New Codes Under 4-02-040-XX),40201114.0,2005,,7/27/2008 0:00:00,
9316,40201114,Point,Fabric Coating/Printing /Fabric Printing: Rotary Screen (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Fabric Printing: Rotary Screen (Also See New Codes Under 4-02-040-XX),,,,,
9317,40201115,Point,Fabric Coating/Printing /Fabric Printing: Flat Screen (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Fabric Printing: Flat Screen (Also See New Codes Under 4-02-040-XX),40201116.0,2005,,7/27/2008 0:00:00,
9318,40201116,Point,Fabric Coating/Printing /Fabric Printing: Flat Screen (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Fabric Printing: Flat Screen (Also See New Codes Under 4-02-040-XX),,,,,
9319,40201121,Point,Fabric Coating/Printing /Fabric Print:Dryer: Steam Coil (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Fabric Print:Dryer: Steam Coil (Also See New Codes Under 4-02-040-XX),,,,,
9320,40201122,Point,Fabric Coating/Printing /Fabric Print:Dryer: Fuel-fired (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Fabric Print:Dryer: Fuel-fired (Also See New Codes Under 4-02-040- XX),,,,,
9321,40201197,Point,Fabric Coating/Printing /Misc. Fugitives: Specify in Comments (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Misc. Fugitives: Specify in Comments (Also New Codes 4-02-040-XX),,,,,
9322,40201198,Point,Fabric Coating/Printing /Misc. Fugitives: Specify in Comments (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Misc. Fugitives: Specify in Comments (Also New Codes 4-02-040-XX),40201197.0,2005,,7/27/2008 0:00:00,
9323,40201199,Point,Fabric Coating/Printing /Other Not Classified (Also See 4-02-040-XX),Solvent - Industrial Surface Coating & Solvent Use,,,Petroleum and Solvent Evaporation,Surface Coating Operations,Fabric Coating/Printing,Other Not Classified (Also See New Codes Under 4-02-040-XX),,,,,
